income,age,employment_years,num_credit_lines,outstanding_debt,credit_utilisation,late_payments,delinquencies,mortgage,loan_amount,default
46808.81,54,35,2,29453.83,0.629,1,0,1,19880.89,1
22478.81,30,19,4,0.0,0.0,1,0,0,13278.96,1
27607.14,31,6,9,0.0,0.0,3,0,1,0.0,1
21645.82,69,34,7,8481.87,0.392,1,0,1,14383.64,1
16232.22,20,36,2,26493.15,1.632,1,0,0,4799.19,1
61284.19,72,19,0,0.0,0.0,0,0,0,0.0,0
53772.23,43,26,11,14366.91,0.267,0,0,1,0.0,0
59533.31,21,24,1,12820.59,0.215,1,0,0,18162.87,1
40786.26,62,12,0,0.0,0.0,1,0,0,21507.77,0
55536.15,20,29,4,7919.64,0.143,0,0,1,15036.64,1
8000.0,36,39,6,18933.78,2.366,0,0,1,672.62,1
57261.75,31,37,3,0.0,0.0,0,0,0,13146.07,0
43542.4,62,27,2,35524.26,0.816,0,3,0,12919.63,1
52542.19,40,14,1,22274.9,0.424,1,0,0,0.0,1
47600.47,55,36,4,19950.15,0.419,1,4,1,13828.6,1
20258.9,22,37,11,12148.71,0.6,0,0,0,9926.94,1
10039.2,57,0,1,0.0,0.0,0,0,1,31449.34,0
25758.92,58,13,6,2830.44,0.11,0,0,1,27889.43,0
51298.35,34,22,2,20557.66,0.401,0,0,0,7215.47,1
53801.83,68,23,8,5605.35,0.104,1,0,1,12452.89,1
12641.15,44,28,0,14095.35,1.115,0,0,0,9240.9,1
20378.01,56,20,2,0.0,0.0,1,0,0,3328.24,1
25535.29,28,0,0,19324.98,0.757,1,0,0,0.0,1
32853.9,71,6,7,21176.6,0.645,0,0,1,1314.17,1
12758.98,32,30,8,0.0,0.0,1,0,0,3455.41,0
11558.96,53,27,2,12165.52,1.052,0,0,1,19948.41,1
23563.29,23,26,5,0.0,0.0,1,0,1,10130.48,0
41725.08,20,17,3,0.0,0.0,1,0,0,2349.48,1
16388.11,25,10,0,2730.43,0.167,0,0,1,636.28,0
37683.93,71,12,0,55722.16,1.479,1,0,1,12406.14,1
61171.06,29,27,11,27747.93,0.454,0,0,1,4865.85,1
13964.41,68,20,7,32278.0,2.311,0,0,1,0.0,1
35871.08,51,5,7,22713.36,0.633,1,0,1,0.0,1
60495.13,23,15,3,19131.16,0.316,0,0,0,25629.68,1
31634.63,43,32,3,26594.34,0.841,1,4,0,6732.19,1
28526.61,45,23,9,3259.09,0.114,0,0,0,19012.14,1
63269.92,33,34,5,23384.71,0.37,1,0,1,0.0,1
33875.96,52,20,1,31044.06,0.916,0,0,1,19826.9,1
62089.9,67,19,5,26700.32,0.43,1,0,0,15783.89,1
48579.31,68,37,6,33499.63,0.69,2,0,0,16911.59,1
33143.11,47,20,6,16053.31,0.484,2,0,0,0.0,1
49593.81,68,5,6,40340.59,0.813,1,0,0,8320.1,1
46408.99,70,16,10,11517.42,0.248,1,0,1,0.0,1
60417.66,23,25,2,47807.15,0.791,0,0,0,0.0,1
29033.09,54,13,7,21507.42,0.741,0,0,0,0.0,1
40824.12,62,16,10,8323.22,0.204,0,0,0,0.0,1
38769.69,18,34,11,0.0,0.0,0,0,1,0.0,1
54082.96,52,17,11,3288.43,0.061,1,0,0,15856.87,0
19496.42,70,12,8,0.0,0.0,3,0,1,1931.02,0
60339.54,33,4,1,14703.17,0.244,0,0,0,6447.21,1
49326.58,66,16,11,0.0,0.0,0,0,0,20011.86,0
13661.5,71,30,0,30757.53,2.251,1,0,0,8713.85,1
64165.26,54,11,6,18077.37,0.282,0,0,0,840.4,1
84681.86,53,18,5,19520.43,0.231,0,0,0,10041.06,1
60036.68,48,26,8,0.0,0.0,1,0,1,163.39,1
68539.7,41,37,9,5318.4,0.078,0,0,1,0.0,0
41707.43,43,32,8,0.0,0.0,0,0,1,11737.53,0
8000.0,47,11,2,35067.08,4.383,0,0,0,14477.44,1
8000.0,45,6,9,0.0,0.0,1,3,0,6060.09,1
45101.64,65,26,9,0.0,0.0,0,0,0,6693.97,0
28160.42,61,10,0,34013.64,1.208,0,0,1,3765.35,1
21708.47,37,15,7,17984.32,0.828,0,0,1,23471.24,1
38745.07,47,4,1,15685.56,0.405,0,0,0,10998.92,1
52311.71,30,30,6,20335.2,0.389,2,0,0,6724.08,1
10944.85,28,6,2,25402.99,2.321,2,0,1,17686.55,1
31022.45,39,15,4,14600.37,0.471,0,0,0,18586.28,1
70197.41,21,16,3,0.0,0.0,1,0,0,12438.28,1
18494.23,66,1,10,22847.27,1.235,0,0,0,17669.28,1
57395.22,25,31,10,22074.68,0.385,0,0,1,13562.16,1
30305.38,36,24,9,30603.84,1.01,0,0,0,8493.99,1
50915.88,32,21,8,0.0,0.0,0,1,0,17931.62,0
61946.55,29,7,4,5254.53,0.085,0,0,1,0.0,1
54825.64,38,2,1,21363.9,0.39,1,0,1,0.0,1
58183.19,58,2,6,1650.65,0.028,0,0,0,12960.38,0
16968.13,68,25,5,0.0,0.0,0,0,1,1214.83,0
62273.19,28,29,3,19187.28,0.308,1,0,0,16216.86,1
22946.14,31,31,2,25719.73,1.121,1,0,1,10506.61,1
45190.84,44,32,1,12585.11,0.278,0,0,1,28703.81,1
45164.92,36,15,9,22738.52,0.503,0,0,1,0.0,1
49702.45,63,0,3,21020.76,0.423,0,0,0,17318.78,1
46739.13,30,9,11,14831.34,0.317,0,0,0,3047.61,1
23123.8,40,31,8,14351.83,0.621,0,0,1,10929.86,1
13002.65,49,30,1,31537.34,2.425,0,0,0,15283.25,1
57446.97,39,20,0,1280.94,0.022,0,0,0,11958.6,0
43716.69,53,0,4,25967.34,0.594,2,0,1,13069.84,1
62987.54,63,31,0,0.0,0.0,0,0,1,12212.98,0
39105.34,48,32,11,1988.83,0.051,0,0,0,5609.01,1
11896.71,44,9,10,29128.43,2.448,0,0,0,16577.24,1
59322.59,72,32,7,0.0,0.0,0,0,0,17108.19,0
32592.59,73,25,3,9635.39,0.296,1,0,1,4679.43,1
46840.07,74,35,10,50104.21,1.07,1,2,1,184.06,1
27050.81,18,25,7,28088.34,1.038,0,0,0,10761.0,1
72886.03,65,3,4,6231.02,0.085,0,0,1,10120.2,1
22468.7,69,25,10,3759.49,0.167,0,0,0,0.0,0
33251.4,63,4,2,10773.4,0.324,2,0,1,10307.19,1
42148.97,60,10,6,33894.06,0.804,0,0,1,0.0,1
18156.35,38,34,8,0.0,0.0,0,0,1,0.0,0
46610.39,59,38,10,0.0,0.0,0,0,0,11939.76,0
72238.21,51,19,1,27924.12,0.387,1,0,1,0.0,1
30190.76,65,11,3,0.0,0.0,0,0,0,20900.55,0
47902.86,38,15,10,1124.13,0.023,1,0,0,15855.44,0
8000.0,60,9,5,9523.67,1.19,0,0,0,10470.69,1
39221.42,62,22,9,13414.84,0.342,0,0,0,21919.4,1
33739.15,65,16,9,0.0,0.0,2,0,1,17648.41,1
23630.05,27,2,3,17669.11,0.748,0,0,1,0.0,1
61629.01,67,24,3,24469.38,0.397,1,0,0,18132.32,1
33475.13,30,25,5,3410.17,0.102,0,0,1,1159.4,0
36450.45,71,26,0,38556.4,1.058,0,0,0,17195.84,1
32456.14,20,37,9,18339.71,0.565,0,0,1,3803.71,1
8000.0,30,28,1,0.0,0.0,0,0,1,0.0,0
17360.27,52,27,11,36047.74,2.076,1,0,1,12266.68,1
59221.87,48,8,9,8072.32,0.136,1,0,1,3183.48,1
8000.0,57,18,4,13483.1,1.685,0,2,0,18803.22,1
24673.69,41,17,0,5165.65,0.209,1,0,0,21065.22,1
32005.6,18,38,9,22562.86,0.705,0,0,0,0.0,1
74872.44,53,18,5,10264.32,0.137,0,0,0,7995.43,0
55372.08,47,27,2,9224.36,0.167,1,0,0,14503.85,0
28856.59,46,21,5,10485.99,0.363,1,0,0,9252.11,1
66090.27,39,2,10,9079.77,0.137,0,0,1,9459.56,0
25189.68,68,37,8,28596.19,1.135,1,0,0,10700.48,1
60182.0,63,26,8,0.0,0.0,0,0,1,0.0,0
12822.46,28,9,6,10725.03,0.836,0,0,1,23977.55,1
61465.16,20,2,1,17488.49,0.285,0,0,0,14611.27,1
31877.33,28,37,11,11318.22,0.355,0,0,1,1497.96,1
19429.92,20,12,8,26467.47,1.362,0,0,0,510.21,1
35657.13,58,0,6,0.0,0.0,0,0,1,16665.1,1
45546.88,53,24,8,23073.45,0.507,0,0,0,10623.35,1
30105.03,44,0,4,0.0,0.0,2,0,0,11639.87,1
51079.07,51,8,8,7476.26,0.146,0,0,0,13542.59,0
28340.12,64,35,11,0.0,0.0,0,0,1,10276.88,1
52407.45,65,1,4,10259.38,0.196,1,0,0,0.0,1
48844.44,42,30,0,6211.27,0.127,1,0,0,3904.82,1
38781.54,51,24,8,38452.23,0.991,0,0,1,13588.6,1
31172.35,50,12,10,16737.73,0.537,0,4,1,14446.03,1
43030.82,72,11,9,20899.87,0.486,1,1,0,3260.12,1
51005.07,61,18,11,0.0,0.0,1,0,0,7643.48,1
81235.98,35,21,4,29224.75,0.36,0,0,0,19633.21,1
58788.41,68,35,11,40452.23,0.688,0,0,1,22057.89,1
59519.8,40,10,2,29000.62,0.487,0,0,0,11308.76,1
101770.24,61,23,7,496.84,0.005,1,0,1,16887.38,1
50319.17,73,27,10,8069.79,0.16,0,0,0,11554.99,1
49692.87,64,0,10,16596.64,0.334,0,0,0,15058.27,1
54080.3,24,35,7,6750.58,0.125,0,0,0,7902.0,1
19820.68,29,39,6,49976.93,2.521,0,0,0,1978.96,1
31121.97,63,3,5,5878.05,0.189,0,0,1,26500.93,1
29876.61,25,10,10,12337.39,0.413,1,0,1,25996.65,1
52952.28,18,31,10,6291.81,0.119,0,0,1,8278.7,1
36516.51,32,32,2,17126.91,0.469,1,0,0,11963.42,1
42764.47,45,6,1,35011.7,0.819,0,0,0,9715.8,1
61749.09,25,36,9,17897.74,0.29,0,0,1,8533.45,0
57263.01,26,13,9,12441.1,0.217,0,3,1,8964.61,1
36765.58,37,11,1,0.0,0.0,0,0,1,19738.88,1
26600.1,52,14,5,30792.56,1.158,1,0,0,0.0,1
62705.49,49,26,6,14115.14,0.225,0,0,0,1899.47,1
55477.82,63,8,0,12747.34,0.23,0,0,1,17342.79,1
8000.0,73,21,7,0.0,0.0,1,0,0,9869.12,0
33736.92,19,3,11,11465.44,0.34,1,0,0,20961.1,1
43310.31,57,5,2,8314.46,0.192,0,0,1,9107.51,1
55576.59,27,30,9,0.0,0.0,1,0,0,11958.7,0
58202.03,38,15,0,30664.37,0.527,0,0,0,6345.44,1
45678.12,37,31,2,6539.18,0.143,0,0,0,21929.99,1
51704.95,57,29,6,43604.03,0.843,1,0,1,17114.36,1
41282.74,32,39,11,35344.9,0.856,0,0,0,0.0,1
26522.97,68,5,10,1853.74,0.07,0,0,1,14635.4,0
34774.71,39,37,11,34017.18,0.978,1,0,0,18772.81,1
40379.82,64,35,11,38196.11,0.946,0,0,1,8075.5,1
39306.41,72,17,9,5545.11,0.141,0,0,0,15387.74,1
8000.0,47,5,4,0.0,0.0,0,0,1,21439.96,1
32050.33,23,5,1,0.0,0.0,1,0,0,7444.23,0
41124.11,57,20,9,19819.03,0.482,1,0,1,11868.86,1
34372.6,42,0,2,0.0,0.0,1,2,0,3660.57,1
35063.52,37,3,6,19663.75,0.561,1,0,1,13811.57,1
49759.83,44,21,9,6458.22,0.13,1,2,0,0.0,1
18420.86,35,22,0,146.11,0.008,1,0,0,15143.88,1
8000.0,33,34,10,2377.63,0.297,1,0,1,23858.42,1
33036.6,74,38,3,0.0,0.0,1,0,0,0.0,0
55282.29,33,10,2,7098.93,0.128,0,0,0,21888.51,1
73751.06,44,13,4,6325.92,0.086,0,0,1,8366.44,0
55642.56,58,7,5,15351.92,0.276,2,0,1,2296.15,1
10634.72,30,8,5,12627.34,1.187,0,0,0,6635.06,1
35352.66,53,17,1,0.0,0.0,1,0,0,9067.67,0
45132.69,69,39,2,31025.35,0.687,0,0,0,4818.81,1
43551.82,64,35,5,11961.65,0.275,1,0,0,20166.25,1
50786.09,19,36,2,37615.2,0.741,0,0,0,6033.36,1
21659.02,41,18,7,15782.14,0.729,1,0,0,11951.67,1
41298.86,18,26,10,15166.45,0.367,1,0,1,29968.92,0
48406.46,52,28,0,7475.97,0.154,1,2,1,7062.92,1
56513.42,36,9,0,24873.93,0.44,1,0,1,3913.4,1
23885.64,68,18,7,12892.07,0.54,1,0,0,4977.6,1
33096.86,28,22,0,26186.67,0.791,1,0,1,19921.7,1
8000.0,66,14,7,34869.94,4.358,0,1,1,7806.59,1
27570.76,37,18,5,1854.28,0.067,0,0,0,11354.76,0
29511.7,70,17,5,22153.12,0.751,0,0,0,1711.18,1
19608.31,29,2,7,20737.57,1.058,1,4,1,5724.17,1
43312.24,33,30,10,21202.9,0.49,1,0,1,18318.39,1
38881.09,38,36,1,7390.12,0.19,0,0,0,0.0,0
8000.0,74,30,1,4605.5,0.576,0,0,0,0.0,1
44310.16,59,37,8,5672.78,0.128,0,0,1,3618.71,1
21433.52,64,17,0,3087.6,0.144,0,0,0,4606.14,1
49713.78,49,2,5,2369.51,0.048,0,0,0,5898.22,0
14362.98,63,10,5,9868.84,0.687,2,0,1,6167.18,1
40600.13,53,34,4,2692.74,0.066,0,0,0,8685.83,0
34336.73,56,5,6,19968.33,0.582,1,0,0,4431.58,1
46062.04,65,21,1,15460.52,0.336,2,0,0,22155.53,1
42493.95,74,0,3,16786.23,0.395,1,2,0,16783.62,1
34896.72,50,12,0,9387.34,0.269,0,0,0,7354.18,1
9274.55,43,4,11,11960.93,1.29,1,0,1,17649.0,1
10455.84,55,4,9,7335.75,0.702,1,0,1,0.0,1
28322.26,60,6,3,24525.37,0.866,1,0,1,11911.45,1
39834.4,74,21,0,7347.6,0.184,0,0,0,17124.27,1
27835.04,57,27,3,18416.37,0.662,1,0,0,2889.85,1
52504.24,72,11,11,0.0,0.0,0,2,0,13852.12,1
34415.58,59,32,9,24122.68,0.701,0,0,1,2208.4,1
20699.75,72,15,7,3681.06,0.178,2,0,0,11888.47,0
34438.07,60,29,11,0.0,0.0,1,4,0,0.0,0
44517.2,68,21,2,0.0,0.0,0,0,0,17560.27,1
46497.69,28,28,6,0.0,0.0,0,0,1,8564.87,0
77567.58,74,39,9,10534.69,0.136,0,3,0,10854.33,0
26621.81,37,39,0,35141.6,1.32,1,0,0,7813.87,1
38530.43,63,23,5,4203.2,0.109,2,0,1,19377.93,0
48522.48,40,38,4,0.0,0.0,0,3,1,11052.82,1
39531.54,44,28,2,19435.15,0.492,0,0,0,17960.97,1
29987.64,60,10,2,0.0,0.0,0,0,1,3096.68,0
9014.86,48,37,11,23123.6,2.565,0,2,1,14186.13,1
29783.31,58,5,6,6662.18,0.224,1,0,0,24262.69,1
18525.95,22,18,0,7742.47,0.418,1,0,1,24693.18,1
8000.0,65,6,8,28759.66,3.595,2,0,0,0.0,1
24086.42,41,31,7,21674.58,0.9,0,0,1,10149.73,1
19058.17,62,35,4,0.0,0.0,3,0,0,0.0,0
51675.73,34,32,4,0.0,0.0,1,0,0,4635.15,0
52021.84,51,4,6,0.0,0.0,0,3,1,3033.97,0
21922.41,51,10,11,51240.56,2.337,1,0,1,14546.82,1
34795.43,25,13,9,538.93,0.015,0,0,0,7120.92,1
8000.0,45,4,4,28347.19,3.543,0,4,1,1102.16,1
30113.2,54,21,2,5027.2,0.167,0,0,0,13806.84,1
47979.64,65,1,1,0.0,0.0,1,0,0,0.0,0
56498.76,68,24,2,15973.29,0.283,0,0,0,767.53,1
25739.06,39,22,1,7673.94,0.298,0,0,0,4671.71,1
61037.1,54,23,9,28131.83,0.461,1,0,1,6480.66,1
9686.16,27,36,6,23184.37,2.393,0,0,0,10257.47,1
15047.44,69,31,0,2652.63,0.176,3,0,0,10378.97,1
54193.24,67,10,11,0.0,0.0,0,0,1,2264.95,0
73422.42,74,22,1,0.0,0.0,1,0,0,10854.14,0
49868.64,45,32,7,0.0,0.0,1,0,1,9263.16,0
39193.15,38,34,0,9802.42,0.25,0,0,0,8505.27,1
8000.0,61,25,7,10622.99,1.328,2,0,1,0.0,1
8000.0,59,3,6,0.0,0.0,0,0,0,12893.94,0
42588.19,30,17,10,0.0,0.0,1,0,1,14166.18,0
32838.75,48,34,7,13042.62,0.397,0,0,0,15779.68,1
17883.3,54,2,5,2309.01,0.129,0,1,0,9713.53,1
41310.65,43,23,6,10937.13,0.265,0,0,0,18864.79,1
42302.63,39,21,7,8721.89,0.206,0,0,0,13010.71,1
58888.32,31,8,4,19619.79,0.333,0,0,0,4026.07,1
42732.05,41,13,8,5794.02,0.136,0,0,0,7532.02,1
64567.89,32,39,6,9125.63,0.141,0,0,0,2423.5,1
40159.88,35,23,11,0.0,0.0,0,0,0,0.0,0
37693.3,28,37,2,13014.34,0.345,2,4,1,15126.81,1
61286.24,39,18,8,17459.0,0.285,1,0,1,5568.89,1
20431.18,53,33,9,9377.63,0.459,0,0,0,15029.32,1
96288.95,39,24,8,48306.41,0.502,0,0,0,26760.3,1
47505.15,26,36,11,17192.2,0.362,1,0,1,18558.84,1
47616.59,63,13,5,12414.5,0.261,2,0,1,0.0,1
50501.92,42,15,6,22537.37,0.446,1,0,0,2465.1,1
77542.73,51,1,1,49447.23,0.638,1,0,0,13821.72,1
55850.15,47,9,4,19375.86,0.347,0,0,0,12291.91,1
8000.0,46,5,1,0.0,0.0,0,0,0,21363.37,1
68069.41,42,7,9,23287.82,0.342,1,0,1,4450.38,0
33182.07,61,12,9,129.68,0.004,1,0,0,0.0,1
42143.1,66,34,2,0.0,0.0,0,0,0,0.0,0
14414.92,69,15,9,36904.91,2.56,0,0,1,19995.52,1
50524.04,43,33,3,37274.1,0.738,0,0,0,9709.09,1
26972.51,37,32,8,0.0,0.0,1,0,1,16445.97,0
42003.39,22,39,11,720.87,0.017,1,0,0,4738.45,0
34318.02,43,20,9,15834.31,0.461,0,0,1,801.91,1
78500.26,74,33,2,4572.34,0.058,0,0,0,14691.24,0
79645.21,32,16,2,15938.42,0.2,0,0,1,0.0,1
40930.26,66,25,1,3395.3,0.083,1,0,0,13006.49,0
41279.55,61,32,10,8121.92,0.197,1,0,0,24343.3,0
32531.14,55,5,6,0.0,0.0,1,0,1,0.0,0
62120.13,50,2,1,28615.49,0.461,1,0,0,0.0,1
33421.6,61,6,7,31399.0,0.939,0,0,1,7884.66,1
31573.25,23,28,6,11654.27,0.369,1,0,0,3438.19,1
59571.86,25,18,7,15413.55,0.259,0,4,0,6839.71,1
29234.02,29,11,7,22360.76,0.765,1,0,0,30214.64,1
39244.9,61,30,1,13953.01,0.356,0,0,0,1568.65,1
8373.78,42,0,4,36780.84,4.392,2,0,1,5972.69,1
54083.81,29,6,8,0.0,0.0,1,0,1,0.0,0
78817.34,20,18,10,30795.86,0.391,0,0,1,0.0,1
54424.51,45,36,2,13729.42,0.252,0,0,1,12453.88,1
69235.98,40,29,6,105.41,0.002,0,0,0,0.0,0
23077.96,28,27,11,46014.13,1.994,0,0,1,0.0,1
44726.49,19,28,7,50250.65,1.123,0,0,0,8456.22,1
21136.8,60,12,2,8995.63,0.426,1,0,1,13876.61,1
35444.69,62,17,7,20215.35,0.57,0,0,1,0.0,1
55444.23,32,35,0,8476.63,0.153,0,0,0,607.38,1
42036.41,46,29,5,9549.22,0.227,0,0,0,0.0,1
11747.18,32,23,6,0.0,0.0,1,1,0,13096.27,1
13699.42,41,3,0,0.0,0.0,0,0,1,8353.32,0
12376.72,24,29,2,38899.92,3.143,0,0,1,8101.29,1
49829.05,71,14,11,14401.39,0.289,0,0,1,0.0,1
81277.89,59,15,7,18886.56,0.232,0,0,1,16117.17,1
67249.16,69,26,5,4567.14,0.068,1,0,1,2996.06,0
8000.0,34,15,2,13649.55,1.706,1,0,1,16894.89,1
68421.52,67,22,1,0.0,0.0,1,0,0,1440.93,1
58728.01,47,0,5,4266.72,0.073,0,0,1,11262.48,0
9094.0,29,7,6,0.0,0.0,0,0,1,452.33,0
33935.97,36,21,2,32786.86,0.966,1,1,0,17618.46,1
61910.45,64,38,9,0.0,0.0,1,0,1,0.0,1
51008.67,62,30,5,0.0,0.0,1,0,0,11012.83,0
13818.1,59,16,0,0.0,0.0,1,0,0,0.0,0
52214.84,30,38,1,1871.3,0.036,1,0,0,3724.43,1
8000.0,54,11,10,3907.19,0.488,0,0,1,14392.74,1
35543.56,71,35,4,28221.06,0.794,0,0,1,0.0,1
62759.14,20,16,4,12945.95,0.206,0,0,0,12688.44,1
40367.88,36,3,2,7877.98,0.195,0,0,1,15554.61,1
30021.25,22,0,9,17500.75,0.583,0,0,0,0.0,1
57786.93,23,39,9,9135.15,0.158,0,0,1,12756.54,1
59495.04,74,25,2,52098.12,0.876,1,0,1,19257.01,1
66200.79,31,5,8,7755.03,0.117,1,0,1,517.07,0
57486.85,28,39,5,21954.36,0.382,1,0,1,0.0,1
61627.5,22,1,2,28559.59,0.463,0,0,0,0.0,1
54658.17,73,13,9,6170.11,0.113,0,0,0,0.0,0
45310.57,44,29,0,17011.64,0.375,1,0,1,18188.96,1
41790.18,63,2,10,6666.34,0.16,0,0,0,3825.1,1
35254.81,32,36,0,17635.79,0.5,2,0,0,12998.93,1
15752.63,54,27,3,13089.13,0.831,0,0,1,1754.9,1
20893.77,68,37,2,9985.13,0.478,0,0,1,6879.16,1
34359.71,56,33,2,0.0,0.0,2,0,0,20459.23,0
44829.04,47,32,5,42438.33,0.947,1,0,0,21467.17,1
68816.25,30,9,9,25677.61,0.373,0,0,1,9529.0,1
39164.06,31,8,4,0.0,0.0,0,0,0,5921.97,1
60069.53,52,9,6,9701.41,0.162,0,0,0,95.84,1
61586.31,43,6,11,0.0,0.0,0,0,0,16020.94,1
35371.06,20,26,5,24968.33,0.706,0,3,0,6802.83,1
51893.8,29,2,9,14862.64,0.286,0,0,1,20952.64,1
35129.44,42,17,4,13574.11,0.386,0,4,1,0.0,1
66442.72,28,23,0,4008.76,0.06,2,0,1,3681.39,0
52716.87,49,21,3,10538.23,0.2,1,0,0,6528.23,0
16190.32,35,19,1,23426.79,1.447,0,0,1,13118.9,1
43230.49,34,8,10,30160.53,0.698,1,0,1,0.0,1
72962.24,24,4,0,29992.54,0.411,0,0,0,6639.7,1
36375.38,46,39,9,0.0,0.0,1,0,0,17741.08,1
48954.3,28,18,1,12103.69,0.247,0,0,0,11147.57,1
50917.58,53,23,1,18891.46,0.371,1,0,1,11345.39,1
19267.54,71,22,6,905.12,0.047,0,0,1,0.0,1
50214.16,69,14,0,0.0,0.0,3,0,1,5826.35,0
12123.3,56,28,0,0.0,0.0,1,0,1,0.0,0
27487.52,64,15,9,35245.37,1.282,1,0,1,18128.44,1
61514.46,70,16,0,0.0,0.0,0,0,1,12230.29,0
47135.13,56,32,7,15426.92,0.327,0,0,1,9280.24,1
33910.44,32,12,1,11046.02,0.326,1,0,1,9778.7,1
48929.22,46,27,1,12586.2,0.257,1,0,0,20141.52,1
38798.16,66,26,8,9081.89,0.234,0,0,0,28177.92,1
40251.57,56,1,4,25862.21,0.642,0,0,1,8820.55,1
53136.37,38,27,0,15847.83,0.298,1,0,0,8827.57,1
25452.65,27,32,8,3160.45,0.124,0,0,0,11972.8,1
40806.73,26,10,11,14850.83,0.364,0,0,1,22529.95,1
33754.64,39,36,6,0.0,0.0,0,0,1,15758.9,0
8287.93,63,0,4,17967.96,2.168,0,0,0,11993.46,1
21590.88,49,7,10,1944.59,0.09,0,0,0,15729.33,1
71364.13,21,37,4,7785.85,0.109,0,0,1,12174.34,0
47694.47,70,34,7,22465.16,0.471,0,0,1,0.0,1
13528.23,41,30,5,5243.08,0.388,1,0,1,18704.44,1
9192.91,40,24,8,5654.05,0.615,0,0,1,44.27,1
37756.72,64,8,6,31290.13,0.829,0,0,0,7144.81,1
71223.73,39,19,5,2524.56,0.035,0,0,1,261.82,0
36264.84,53,22,5,21102.26,0.582,0,0,1,5377.79,1
66139.99,70,3,3,30856.86,0.467,0,0,0,10397.48,1
47038.62,47,23,5,32207.32,0.685,0,0,1,21587.87,1
49425.01,53,3,0,47590.3,0.963,1,0,0,3787.45,1
13285.59,38,5,4,1696.46,0.128,1,0,0,22633.41,1
58750.46,68,6,0,2856.01,0.049,2,0,0,0.0,0
33301.36,22,7,3,25588.37,0.768,0,0,0,0.0,1
57261.85,33,3,4,29829.8,0.521,0,0,1,0.0,1
23716.6,74,38,0,510.64,0.022,0,1,1,15650.32,0
43540.99,45,32,3,21626.17,0.497,1,0,0,0.0,1
47040.06,27,20,8,55567.11,1.181,2,0,1,0.0,1
36919.33,41,14,11,15261.9,0.413,0,0,1,25965.32,1
48090.9,32,7,7,28661.57,0.596,1,0,1,6673.66,1
34672.06,47,37,8,37118.27,1.071,1,0,1,22876.9,1
27018.8,31,31,8,50258.07,1.86,0,0,1,18317.45,1
72109.67,40,30,11,20896.46,0.29,0,0,1,16064.2,1
60979.06,69,18,11,34893.41,0.572,0,0,1,20584.32,1
24782.71,22,1,1,650.86,0.026,0,0,0,5307.76,0
51368.89,61,25,5,15510.1,0.302,1,0,0,0.0,1
25146.42,22,19,10,5817.85,0.231,2,0,0,13178.87,1
16306.31,44,11,10,0.0,0.0,2,0,1,4479.06,1
60676.19,56,12,6,0.0,0.0,0,0,0,14013.17,0
8000.0,72,2,5,17250.49,2.156,0,0,0,17023.2,1
58537.12,32,34,0,22599.05,0.386,0,0,0,0.0,1
34945.55,21,6,5,0.0,0.0,1,0,0,2086.58,0
35769.07,60,32,6,36937.69,1.033,1,0,0,7110.18,1
48195.02,68,38,7,0.0,0.0,1,0,1,20699.18,1
51623.98,50,1,6,19021.43,0.368,0,0,1,145.01,1
23473.14,21,24,2,6118.72,0.261,1,0,1,26341.05,0
54354.51,46,2,11,17039.67,0.313,1,0,0,0.0,1
42267.41,40,33,2,27704.74,0.655,1,0,1,24188.86,1
14878.9,43,20,4,22848.02,1.535,1,0,0,10398.5,1
36602.51,21,0,6,24277.88,0.663,1,0,0,13344.28,1
67625.58,36,30,3,25464.89,0.377,0,0,0,13756.18,1
73531.9,74,30,0,0.0,0.0,1,0,0,0.0,0
54346.97,20,36,7,32452.64,0.597,1,0,0,5167.84,1
16193.13,70,19,2,0.0,0.0,0,0,0,6531.18,0
49812.14,47,37,10,13390.7,0.269,1,0,0,20120.59,0
57017.22,51,26,9,10431.82,0.183,2,0,1,7176.45,1
54514.16,71,21,5,20703.27,0.38,1,0,1,22254.01,1
55699.09,30,14,5,8299.18,0.149,0,0,1,26215.12,1
47265.26,74,11,11,12348.87,0.261,1,0,1,13873.04,1
38551.75,33,24,0,38138.2,0.989,1,0,1,9939.78,1
27832.65,37,29,4,0.0,0.0,0,0,1,0.0,0
8000.0,43,1,0,10763.0,1.345,1,0,1,14462.48,1
46792.84,52,16,1,0.0,0.0,0,0,0,4971.26,1
43721.06,36,1,11,24487.35,0.56,0,0,1,22109.3,1
51151.52,63,15,1,4214.22,0.082,1,0,0,0.0,1
13249.13,19,31,11,11902.96,0.898,0,0,0,1466.98,1
52900.33,55,27,9,0.0,0.0,0,0,1,17509.63,0
81090.9,55,4,7,37482.19,0.462,3,0,1,25436.17,1
41569.0,48,28,8,15248.75,0.367,0,0,1,15473.61,1
38766.69,52,0,2,15943.15,0.411,1,4,0,21036.82,1
46180.05,60,0,1,27053.93,0.586,0,0,0,10114.29,1
80646.74,69,36,4,0.0,0.0,1,0,1,25374.98,0
19527.04,30,1,9,2727.37,0.14,0,0,1,10828.32,1
44064.14,45,10,3,16957.23,0.385,0,0,0,13581.71,1
24006.85,50,5,2,0.0,0.0,0,0,0,10573.97,1
29059.91,37,23,9,0.0,0.0,1,0,1,5891.74,0
39008.19,73,20,7,1581.88,0.041,0,0,1,12823.08,1
66946.46,47,33,6,0.0,0.0,0,0,1,11086.7,0
76019.81,51,39,4,12444.03,0.164,0,0,0,13115.85,1
